Sample,SampleTime,V1/X/E,V2/Y/N,V3/Z/U,Amp1,Amp2,Amp3,Corr1,Corr2,Corr3,SNR1,SNR2,SNR3,MeanSNR,Speed,Direction,MeanVel,MeanAmp,MeanCorr
553,2/12/2021 10:42:05 AM,49.56000,-15.27000,-2.07000,86.00000,88.00000,85.00000,93.00000,89.00000,93.00000,24.51000,25.37000,24.08000,24.65333,51.85910,107.12466,10.74000,86.33333,91.66667
554,2/12/2021 10:42:05 AM,55.73000,-16.23000,-5.67000,92.00000,90.00000,89.00000,63.00000,66.00000,69.00000,27.09000,26.23000,25.80000,26.37333,58.04520,106.23691,11.27667,90.33333,66.00000
555,2/12/2021 10:42:05 AM,56.45000,-10.83000,-3.28000,86.00000,87.00000,85.00000,80.00000,88.00000,75.00000,24.51000,24.94000,24.08000,24.51000,57.47948,100.86030,14.11333,86.00000,81.00000
556,2/12/2021 10:42:06 AM,48.60000,3.97000,-3.93000,87.00000,88.00000,85.00000,86.00000,78.00000,71.00000,24.94000,25.37000,24.08000,24.79667,48.76188,85.33003,16.21333,86.66667,78.33333
557,2/12/2021 10:42:06 AM,51.73000,-3.49000,-5.91000,90.00000,90.00000,89.00000,92.00000,92.00000,93.00000,26.23000,26.23000,25.80000,26.08667,51.84759,93.85965,14.11000,89.66667,92.33333
558,2/12/2021 10:42:06 AM,55.66000,-1.37000,-6.46000,86.00000,86.00000,83.00000,93.00000,91.00000,91.00000,24.51000,24.51000,23.22000,24.08000,55.67686,91.40998,15.94333,85.00000,91.66667
559,2/12/2021 10:42:06 AM,52.31000,-1.71000,-3.05000,88.00000,86.00000,88.00000,85.00000,78.00000,85.00000,25.37000,24.51000,25.37000,25.08333,52.33794,91.87232,15.85000,87.33333,82.66667
560,2/12/2021 10:42:06 AM,41.09000,-7.33000,-2.78000,87.00000,86.00000,87.00000,83.00000,80.00000,77.00000,24.94000,24.51000,24.94000,24.79667,41.73867,100.11454,10.32667,86.66667,80.00000
561,2/12/2021 10:42:06 AM,37.54000,-15.00000,-4.40000,86.00000,85.00000,84.00000,67.00000,66.00000,75.00000,24.51000,24.08000,23.65000,24.08000,40.42588,111.78035,6.04667,85.00000,69.33333
562,2/12/2021 10:42:06 AM,42.66000,-20.31000,-5.87000,83.00000,82.00000,80.00000,79.00000,69.00000,83.00000,23.22000,22.79000,21.93000,22.64667,47.24798,115.45865,5.49333,81.66667,77.00000
563,2/12/2021 10:42:06 AM,39.24000,-6.01000,-1.38000,91.00000,87.00000,87.00000,81.00000,84.00000,76.00000,26.66000,24.94000,24.94000,25.51333,39.69758,98.70776,10.61667,88.33333,80.33333
564,2/12/2021 10:42:06 AM,49.75000,-5.10000,-2.28000,90.00000,88.00000,86.00000,78.00000,72.00000,73.00000,26.23000,25.37000,24.51000,25.37000,50.01072,95.85309,14.12333,88.00000,74.33333
565,2/12/2021 10:42:06 AM,54.06000,-7.05000,-1.31000,82.00000,82.00000,83.00000,91.00000,87.00000,91.00000,22.79000,22.79000,23.22000,22.93333,54.51776,97.43005,15.23333,82.33333,89.66667
566,2/12/2021 10:42:07 AM,54.98000,-8.47000,-2.40000,85.00000,88.00000,85.00000,87.00000,88.00000,88.00000,24.08000,25.37000,24.08000,24.51000,55.62860,98.75791,14.70333,86.00000,87.66667
567,2/12/2021 10:42:07 AM,53.44000,-10.38000,-5.68000,85.00000,84.00000,86.00000,88.00000,88.00000,93.00000,24.08000,23.65000,24.51000,24.08000,54.43875,100.99206,12.46000,85.00000,89.66667
568,2/12/2021 10:42:07 AM,44.99000,-10.69000,-5.17000,88.00000,86.00000,86.00000,89.00000,80.00000,90.00000,25.37000,24.51000,24.51000,24.79667,46.24258,103.36610,9.71000,86.66667,86.33333
569,2/12/2021 10:42:07 AM,48.44000,-7.95000,-1.74000,91.00000,92.00000,93.00000,84.00000,85.00000,87.00000,26.66000,27.09000,27.52000,27.09000,49.08804,99.32033,12.91667,92.00000,85.33333
570,2/12/2021 10:42:07 AM,53.02000,-6.65000,-3.69000,83.00000,86.00000,86.00000,87.00000,88.00000,87.00000,23.22000,24.51000,24.51000,24.08000,53.43541,97.14896,14.22667,85.00000,87.33333
571,2/12/2021 10:42:07 AM,55.96000,-1.72000,-1.26000,88.00000,88.00000,88.00000,77.00000,88.00000,79.00000,25.37000,25.37000,25.37000,25.37000,55.98643,91.76050,17.66000,88.00000,81.33333
572,2/12/2021 10:42:07 AM,50.98000,-7.57000,3.60000,89.00000,90.00000,87.00000,74.00000,64.00000,76.00000,25.80000,26.23000,24.94000,25.65667,51.53897,98.44611,15.67000,88.66667,71.33333
573,2/12/2021 10:42:07 AM,49.86000,-11.65000,2.32000,79.00000,81.00000,80.00000,81.00000,81.00000,90.00000,21.50000,22.36000,21.93000,21.93000,51.20295,103.15146,13.51000,80.00000,84.00000
574,2/12/2021 10:42:07 AM,52.54000,-10.66000,-2.80000,86.00000,84.00000,85.00000,85.00000,86.00000,86.00000,24.51000,23.65000,24.08000,24.08000,53.61051,101.46923,13.02667,85.00000,85.66667
575,2/12/2021 10:42:07 AM,54.75000,-7.06000,-6.74000,85.00000,85.00000,83.00000,82.00000,77.00000,70.00000,24.08000,24.08000,23.22000,23.79333,55.20332,97.34773,13.65000,84.33333,76.33333
576,2/12/2021 10:42:08 AM,48.74000,-7.65000,-4.05000,88.00000,89.00000,88.00000,75.00000,73.00000,80.00000,25.37000,25.80000,25.37000,25.51333,49.33670,98.92010,12.34667,88.33333,76.00000
577,2/12/2021 10:42:08 AM,54.70000,-2.12000,-1.85000,87.00000,89.00000,89.00000,81.00000,83.00000,85.00000,24.94000,25.80000,25.80000,25.51333,54.74107,92.21949,16.91000,88.33333,83.00000
578,2/12/2021 10:42:08 AM,50.72000,-1.86000,0.66000,89.00000,89.00000,87.00000,90.00000,89.00000,90.00000,25.80000,25.80000,24.94000,25.51333,50.75409,92.10021,16.50667,88.33333,89.66667
579,2/12/2021 10:42:08 AM,53.20000,-2.70000,2.70000,89.00000,90.00000,90.00000,91.00000,86.00000,92.00000,25.80000,26.23000,26.23000,26.08667,53.26847,92.90538,17.73333,89.66667,89.66667
580,2/12/2021 10:42:08 AM,55.51000,-5.80000,-2.26000,89.00000,85.00000,84.00000,82.00000,88.00000,82.00000,25.80000,24.08000,23.65000,24.51000,55.81219,95.96494,15.81667,86.00000,84.00000
581,2/12/2021 10:42:08 AM,54.41000,3.08000,-5.80000,90.00000,90.00000,89.00000,87.00000,87.00000,86.00000,26.23000,26.23000,25.80000,26.08667,54.49710,86.76010,17.23000,89.66667,86.66667
582,2/12/2021 10:42:08 AM,59.84000,0.51000,-4.70000,89.00000,89.00000,88.00000,85.00000,89.00000,86.00000,25.80000,25.80000,25.37000,25.65667,59.84217,89.51170,18.55000,88.66667,86.66667
583,2/12/2021 10:42:08 AM,61.63000,-1.65000,-4.76000,85.00000,83.00000,84.00000,90.00000,87.00000,86.00000,24.08000,23.22000,23.65000,23.65000,61.65208,91.53360,18.40667,84.00000,87.66667
584,2/12/2021 10:42:08 AM,56.30000,-2.37000,1.36000,88.00000,87.00000,89.00000,60.00000,58.00000,63.00000,25.37000,24.94000,25.80000,25.37000,56.34986,92.41050,18.43000,88.00000,60.33333
585,2/12/2021 10:42:09 AM,51.18000,-1.79000,14.08000,90.00000,88.00000,87.00000,79.00000,84.00000,82.00000,26.23000,25.37000,24.94000,25.51333,51.21129,92.00308,21.15667,88.33333,81.66667
586,2/12/2021 10:42:09 AM,53.73000,1.60000,5.75000,90.00000,87.00000,86.00000,84.00000,92.00000,88.00000,26.23000,24.94000,24.51000,25.22667,53.75382,88.29432,20.36000,87.66667,88.00000
587,2/12/2021 10:42:09 AM,62.42000,3.81000,1.54000,90.00000,87.00000,87.00000,71.00000,80.00000,71.00000,26.23000,24.94000,24.94000,25.37000,62.53617,86.50711,22.59000,88.00000,74.00000
